target_index,snap_index,width,height,detection_ok,corner_count,extent_i,extent_j,horizontal_coverage_frac,residual_median_px,residual_p95_px,edge_axis_residual_median_deg,edge_axis_residual_p95_deg,local_step_cv,local_homography_residual_median_px,local_homography_residual_p95_px,graph_degree_0,graph_degree_1,graph_degree_2,graph_degree_3,graph_degree_4,raw_corners,after_strength_filter,after_orientation_cluster_filter,graph_nodes,graph_edges,largest_component,num_components,assigned_grid_corners,after_global_homography_prune,final_labeled_corners,reject_out_of_distance_window,reject_out_of_step_window,reject_axis_line_disagree,reject_no_axis_match_source,reject_no_axis_match_candidate,reject_not_orthogonal,reject_edge_axis_angle_mismatch,reject_missing_cluster,reject_same_cluster_legacy,reject_low_alignment,reject_cluster_polarity_flip,reject_local_homography_residual,timing_total_us
11,0,720,540,true,29,8,6,0.689656,0.576497,1.668984,1.738406,8.209109,0.206263,0.472037,1.047216,29,15,22,15,13,94,94,,94,156,41,36,35,,29,0,58,0,762,78,0,0,0,0,0,0,0,2718
11,1,720,540,true,50,12,7,0.918531,0.819458,1.700240,2.997203,7.668636,0.301461,0.587356,1.239193,41,14,16,16,14,101,101,,101,150,50,47,50,,50,0,40,0,501,57,0,0,0,0,0,0,0,2147
11,2,720,540,false,0,0,0,,,,4.489579,11.933270,0.378040,,,49,17,6,6,2,80,80,,80,55,22,55,0,,0,0,112,0,585,195,0,0,0,0,0,0,0,1312
11,3,720,540,false,0,0,0,,,,3.940555,15.123651,0.552041,,,44,24,21,3,1,93,93,,93,79,18,61,0,,0,0,103,0,601,198,0,0,0,0,0,0,0,1389
11,4,720,540,true,42,10,7,0.804927,0.837254,1.686442,1.387089,5.600141,0.339347,0.508202,1.365091,28,13,11,13,12,77,77,,77,122,42,32,42,,42,0,34,0,489,67,0,0,0,0,0,0,0,1940
11,5,720,540,true,47,11,6,0.845859,1.306017,2.513583,2.589157,9.854420,0.300712,0.735081,2.110219,26,16,13,9,19,83,83,,83,145,48,32,48,,47,0,88,0,716,154,0,0,0,0,0,0,0,2388
12,0,720,540,true,47,10,9,0.899163,0.849392,1.412733,2.235904,6.533363,0.373148,0.389230,1.062191,33,23,17,8,18,99,99,,99,153,47,43,47,,47,0,50,0,720,30,0,0,0,0,0,0,0,2137
12,1,720,540,true,33,10,6,0.712883,0.678472,1.478514,2.073454,6.858111,0.385059,0.616747,1.230607,46,25,13,12,7,103,103,,103,115,33,56,33,,33,0,112,0,989,96,0,0,0,0,0,0,0,1963
12,2,720,540,true,43,12,6,0.901412,0.633073,1.491953,3.037302,7.462187,0.309654,0.496120,1.329904,33,15,11,14,12,85,85,,85,127,43,39,43,,43,0,98,0,805,136,0,0,0,0,0,0,0,1952
12,3,720,540,false,0,0,0,,,,1.633809,8.540113,0.366494,,,37,26,36,2,0,101,101,,101,104,22,53,0,,0,0,52,0,559,77,0,0,0,0,0,0,0,1425
12,4,720,540,true,52,12,7,0.932634,0.714743,2.280905,2.390006,7.818914,0.297662,0.605274,2.002613,29,17,17,17,15,95,95,,95,162,54,38,54,,52,0,122,0,722,153,0,0,0,0,0,0,0,2740
12,5,720,540,true,52,12,6,0.891167,0.897134,2.847499,2.415592,7.901771,0.368502,0.667103,2.945418,43,17,23,13,16,112,112,,112,166,52,51,52,,52,0,78,0,906,123,0,0,0,0,0,0,0,2325
13,0,720,540,true,33,8,7,0.731955,0.736228,1.268192,2.196562,7.887598,0.425222,0.427285,0.830578,32,18,19,8,7,84,84,,84,108,33,41,33,,33,0,65,0,811,43,0,0,0,0,0,0,0,1916
13,1,720,540,true,35,10,5,0.771574,0.627654,1.304039,2.061488,6.439584,0.318947,0.457312,1.113911,23,13,12,11,9,68,68,,68,106,37,27,36,,35,0,62,0,514,52,0,0,0,0,0,0,0,1983
13,2,720,540,true,36,9,6,0.701114,0.744777,1.423797,1.798676,7.467186,0.289203,0.567758,1.220331,25,13,5,14,11,68,68,,68,109,36,30,36,,36,0,180,0,738,121,0,0,0,0,0,0,0,1904
13,3,720,540,false,0,0,0,,,,2.476435,7.352125,0.361958,,,41,31,40,0,0,112,112,,112,111,20,60,0,,0,0,110,0,622,104,0,0,0,0,0,0,0,1466
13,4,720,540,true,43,11,6,0.856578,0.801061,1.516004,2.518824,7.399650,0.292201,0.474334,1.000054,47,18,15,9,16,105,105,,105,139,43,54,43,,43,0,119,0,970,189,0,0,0,0,0,0,0,2125
13,5,720,540,true,43,10,6,0.776406,0.836158,1.802650,1.804113,7.519567,0.383520,0.547265,1.175319,52,7,13,15,10,97,97,,97,118,43,54,43,,43,0,68,0,607,107,0,0,0,0,0,0,0,2036
14,0,720,540,false,0,0,0,,,,1.799523,7.832793,0.273659,,,29,21,37,9,2,98,98,,98,130,44,40,26,,0,0,204,0,931,80,0,0,0,0,0,0,0,1915
