target_index,snap_index,width,height,detection_ok,corner_count,extent_i,extent_j,horizontal_coverage_frac,residual_median_px,residual_p95_px,edge_axis_residual_median_deg,edge_axis_residual_p95_deg,local_step_cv,local_homography_residual_median_px,local_homography_residual_p95_px,graph_degree_0,graph_degree_1,graph_degree_2,graph_degree_3,graph_degree_4,raw_corners,after_strength_filter,after_orientation_cluster_filter,graph_nodes,graph_edges,largest_component,num_components,assigned_grid_corners,after_global_homography_prune,final_labeled_corners,reject_out_of_distance_window,reject_out_of_step_window,reject_axis_line_disagree,reject_no_axis_match_source,reject_no_axis_match_candidate,reject_not_orthogonal,reject_edge_axis_angle_mismatch,reject_missing_cluster,reject_same_cluster_legacy,reject_low_alignment,reject_cluster_polarity_flip,reject_local_homography_residual,timing_total_us
5,4,720,540,false,0,0,0,,,,2.743974,14.069889,0.440340,,,32,10,6,0,0,51,51,48,48,22,4,38,0,,0,0,0,0,0,0,0,0,0,64,52,0,0,1199
5,5,720,540,false,0,0,0,,,,6.074197,16.373234,0.416327,,,47,9,6,1,0,64,64,63,63,24,5,52,0,,0,0,0,0,0,0,0,0,0,93,75,0,0,1170
6,0,720,540,false,0,0,0,,,,4.049510,7.102017,0.332050,,,58,4,1,0,0,73,73,63,63,6,3,60,0,,0,0,0,0,0,0,0,0,0,40,46,0,0,1248
6,1,720,540,false,0,0,0,,,,3.224314,6.758787,0.332754,,,53,4,5,0,0,67,67,62,62,14,4,56,0,,0,0,0,0,0,0,0,0,0,68,60,0,0,1178
6,2,720,540,false,0,0,0,,,,3.261400,8.338213,0.220397,,,53,12,1,0,0,70,70,66,66,14,3,59,0,,0,0,0,0,0,0,0,0,0,64,74,0,0,1174
6,3,720,540,false,0,0,0,,,,1.887058,5.501499,0.222328,,,55,6,0,0,0,66,66,61,61,6,2,58,0,,0,0,0,0,0,0,0,0,0,56,52,0,0,1061
6,4,720,540,false,0,0,0,,,,5.118981,18.569851,0.199136,,,53,14,0,0,0,71,71,67,67,14,2,60,0,,0,0,0,0,0,0,0,0,0,80,82,0,0,1087
6,5,720,540,false,0,0,0,,,,4.163902,7.952328,0.258465,,,43,16,1,0,0,64,64,60,60,18,3,51,0,,0,0,0,0,0,0,0,0,0,54,46,0,0,1098
7,0,720,540,false,0,0,0,,,,4.302527,8.180791,0.259257,,,35,14,6,0,0,66,66,55,55,26,4,42,0,,0,0,0,0,0,0,0,0,0,26,30,0,0,1079
7,1,720,540,false,0,0,0,,,,3.411072,5.881708,0.371028,,,40,4,4,0,0,51,51,48,48,12,4,43,0,,0,0,0,0,0,0,0,0,0,48,46,0,0,998
